Date,SPY,TLT,GLD,GDX,EMB,SPXL,TMF,SHY
2009-11-03,86.45588684082031,70.99446105957031,106.45999908447266,43.36259078979492,63.83723831176758,3.3169610500335693,8.211823463439941,76.99483489990234
2009-11-04,86.67897033691406,70.34561157226562,107.0999984741211,43.69124221801758,64.02107238769531,3.3292434215545654,8.016640663146973,76.98565673828125
2009-11-05,88.27339935302734,70.34561157226562,106.9800033569336,43.86964416503906,64.18592071533203,3.5243985652923584,7.963781356811523,77.0591049194336
2009-11-06,88.50472259521484,70.41355895996094,107.43000030517578,44.71474838256836,64.30001068115234,3.552375316619873,8.01054573059082,77.11416625976562
2009-11-09,90.52053833007812,70.49656677246094,108.19000244140625,46.27346420288086,64.5663070678711,3.7959787845611572,8.047140121459961,77.11416625976562
2009-11-10,90.53704833984375,70.36825561523438,108.38999938964844,46.630287170410156,64.91504669189453,3.7952964305877686,7.973947048187256,77.09583282470703
2009-11-11,90.99968719482422,70.66252136230469,109.5999984741211,46.85564422607422,64.94674682617188,3.8539791107177734,8.067471504211426,77.17845916748047
2009-11-12,90.07441711425781,70.53425598144531,108.20999908447266,45.48471450805664,64.94674682617188,3.737295150756836,8.03697395324707,77.16932678222656
2009-11-13,90.56181335449219,70.85867309570312,109.73999786376953,46.742958068847656,65.00382995605469,3.798708438873291,8.165060997009277,77.18771362304688
2009-11-16,91.87539672851562,71.68855285644531,111.62999725341797,48.207786560058594,65.27005004882812,3.970663070678711,8.492396354675293,77.23359680175781
2009-11-17,91.98279571533203,72.07332611083984,111.97000122070312,48.386192321777344,65.1369400024414,3.981581926345825,8.612351417541504,77.25198364257812
2009-11-18,91.92498779296875,71.65084075927734,112.25,47.8791389465332,65.17498779296875,3.9679338932037354,8.407002449035645,77.25198364257812
2009-11-19,90.72703552246094,71.77908325195312,112.30000305175781,47.982425689697266,65.1432876586914,3.8014376163482666,8.449700355529785,77.27957153320312
2009-11-20,90.40487670898438,71.76402282714844,112.94000244140625,47.719505310058594,65.08619689941406,3.7694461345672607,8.453546524047852,77.2978744506836
2009-11-23,91.55321502685547,71.67345428466797,114.29000091552734,48.527042388916016,65.16860961914062,3.897721767425537,8.424144744873047,77.28870391845703
